Nama_File,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM,GLCM_Contrast_0deg,GLCM_Homogeneity_0deg,GLCM_Energy_0deg,GLCM_Contrast_45deg,GLCM_Homogeneity_45deg,GLCM_Energy_45deg,GLCM_Contrast_90deg,GLCM_Homogeneity_90deg,GLCM_Energy_90deg,GLCM_Contrast_135deg,GLCM_Homogeneity_135deg,GLCM_Energy_135deg
istockphoto-478386400-612x612.jpg,4.3049,0.8097,0.7948,0.6643,0.9608,0.4413,2.9128,0.8069,0.6665,5.3043,0.7854,0.6631,3.6675,0.8029,0.665,5.3349,0.784,0.6627
istockphoto-480636761-612x612.jpg,5.8784,0.9597,0.7785,0.6593,0.95,0.4347,4.8369,0.7827,0.66,7.1321,0.7673,0.6581,4.2712,0.7972,0.6616,7.2733,0.7668,0.6575
istockphoto-480636761-612x612.jpg,5.8784,0.9597,0.7785,0.6593,0.95,0.4347,4.8369,0.7827,0.66,7.1321,0.7673,0.6581,4.2712,0.7972,0.6616,7.2733,0.7668,0.6575
istockphoto-495507915-612x612.jpg,5.4417,0.9258,0.7814,0.6515,0.9667,0.4245,4.5942,0.7889,0.6523,6.7433,0.7687,0.6502,3.785,0.7973,0.6535,6.6443,0.7707,0.6501
istockphoto-495507915-612x612.jpg,5.4417,0.9258,0.7814,0.6515,0.9667,0.4245,4.5942,0.7889,0.6523,6.7433,0.7687,0.6502,3.785,0.7973,0.6535,6.6443,0.7707,0.6501
istockphoto-510798092-612x612.jpg,6.833,1.1611,0.7287,0.5805,0.9295,0.337,5.7016,0.7344,0.5817,8.3276,0.7172,0.579,4.7969,0.7486,0.583,8.506,0.7146,0.5784
istockphoto-510798092-612x612.jpg,6.833,1.1611,0.7287,0.5805,0.9295,0.337,5.7016,0.7344,0.5817,8.3276,0.7172,0.579,4.7969,0.7486,0.583,8.506,0.7146,0.5784
istockphoto-534502336-612x612.jpg,4.9895,0.8844,0.7875,0.6618,0.9724,0.438,4.0426,0.7948,0.6625,6.365,0.7745,0.6602,3.6858,0.8028,0.6636,5.8645,0.7779,0.6609
istockphoto-534502336-612x612.jpg,4.9895,0.8844,0.7875,0.6618,0.9724,0.438,4.0426,0.7948,0.6625,6.365,0.7745,0.6602,3.6858,0.8028,0.6636,5.8645,0.7779,0.6609
istockphoto-541148662-612x612.jpg,6.7002,1.025,0.7671,0.6267,0.9621,0.3927,5.8247,0.7733,0.6275,8.4871,0.7524,0.6252,4.4779,0.7845,0.6288,8.0113,0.758,0.6252
istockphoto-541148662-612x612.jpg,6.7002,1.025,0.7671,0.6267,0.9621,0.3927,5.8247,0.7733,0.6275,8.4871,0.7524,0.6252,4.4779,0.7845,0.6288,8.0113,0.758,0.6252
istockphoto-578576926-612x612.jpg,6.756,1.0556,0.7608,0.6151,0.9619,0.3783,5.2613,0.7753,0.6163,8.3456,0.7505,0.6131,5.2035,0.772,0.6169,8.2135,0.7453,0.614
istockphoto-578576926-612x612.jpg,6.756,1.0556,0.7608,0.6151,0.9619,0.3783,5.2613,0.7753,0.6163,8.3456,0.7505,0.6131,5.2035,0.772,0.6169,8.2135,0.7453,0.614
istockphoto-586703630-612x612.jpg,3.3007,0.608,0.8452,0.7303,0.9409,0.5334,2.7684,0.8512,0.7312,4.2591,0.8364,0.7292,2.2733,0.8556,0.7317,3.9019,0.8378,0.7292
istockphoto-586703630-612x612.jpg,3.3007,0.608,0.8452,0.7303,0.9409,0.5334,2.7684,0.8512,0.7312,4.2591,0.8364,0.7292,2.2733,0.8556,0.7317,3.9019,0.8378,0.7292
istockphoto-89897437-612x612.jpg,6.0131,0.933,0.7937,0.683,0.929,0.4665,4.9496,0.7988,0.684,7.3793,0.7838,0.6814,4.5024,0.8054,0.6848,7.2212,0.787,0.6818
istockphoto-89897437-612x612.jpg,6.0131,0.933,0.7937,0.683,0.929,0.4665,4.9496,0.7988,0.684,7.3793,0.7838,0.6814,4.5024,0.8054,0.6848,7.2212,0.787,0.6818
istockphoto-91830998-612x612.jpg,4.8201,0.8102,0.8037,0.6733,0.9683,0.4534,4.1496,0.8094,0.6738,5.7073,0.794,0.6721,3.3514,0.8196,0.6754,6.072,0.7916,0.6721
istockphoto-91830998-612x612.jpg,4.8201,0.8102,0.8037,0.6733,0.9683,0.4534,4.1496,0.8094,0.6738,5.7073,0.794,0.6721,3.3514,0.8196,0.6754,6.072,0.7916,0.6721
istockphoto-92364805-612x612.jpg,5.5962,0.8814,0.8003,0.5044,0.9455,0.2544,4.7317,0.8067,0.5054,6.6234,0.7929,0.5032,3.8549,0.8136,0.5064,7.1748,0.788,0.5026
istockphoto-92364805-612x612.jpg,5.5962,0.8814,0.8003,0.5044,0.9455,0.2544,4.7317,0.8067,0.5054,6.6234,0.7929,0.5032,3.8549,0.8136,0.5064,7.1748,0.788,0.5026
istockphoto-96777024-612x612.jpg,5.5897,0.9063,0.7882,0.6635,0.9444,0.4402,4.8726,0.7888,0.6644,6.1676,0.7816,0.662,3.8551,0.8072,0.6654,7.4634,0.775,0.6621
istockphoto-96777024-612x612.jpg,5.5897,0.9063,0.7882,0.6635,0.9444,0.4402,4.8726,0.7888,0.6644,6.1676,0.7816,0.662,3.8551,0.8072,0.6654,7.4634,0.775,0.6621
