Nama_File,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM,GLCM_Contrast_0deg,GLCM_Homogeneity_0deg,GLCM_Energy_0deg,GLCM_Contrast_45deg,GLCM_Homogeneity_45deg,GLCM_Energy_45deg,GLCM_Contrast_90deg,GLCM_Homogeneity_90deg,GLCM_Energy_90deg,GLCM_Contrast_135deg,GLCM_Homogeneity_135deg,GLCM_Energy_135deg
istockphoto-531932353-612x612.jpg,0.8668,0.3683,0.8488,0.548,0.9926,0.3003,0.7239,0.8685,0.549,0.9519,0.8338,0.5468,0.5817,0.8613,0.5497,1.2096,0.8317,0.5466
istockphoto-531932353-612x612.jpg,0.8668,0.3683,0.8488,0.548,0.9926,0.3003,0.7239,0.8685,0.549,0.9519,0.8338,0.5468,0.5817,0.8613,0.5497,1.2096,0.8317,0.5466
istockphoto-628329026-612x612.jpg,0.9291,0.2348,0.9154,0.732,0.9908,0.5358,0.8478,0.9225,0.7322,1.213,0.9058,0.7312,0.5205,0.9244,0.733,1.1351,0.909,0.7314
istockphoto-628329026-612x612.jpg,0.9291,0.2348,0.9154,0.732,0.9908,0.5358,0.8478,0.9225,0.7322,1.213,0.9058,0.7312,0.5205,0.9244,0.733,1.1351,0.909,0.7314
istockphoto-825296046-612x612.jpg,0.5922,0.1946,0.9235,0.7161,0.9937,0.5128,0.5386,0.932,0.7162,0.6321,0.9131,0.7155,0.3229,0.9328,0.7173,0.8752,0.9161,0.7155
istockphoto-825296046-612x612.jpg,0.5922,0.1946,0.9235,0.7161,0.9937,0.5128,0.5386,0.932,0.7162,0.6321,0.9131,0.7155,0.3229,0.9328,0.7173,0.8752,0.9161,0.7155
istockphoto-841873650-612x612.jpg,0.5054,0.2715,0.8795,0.5388,0.988,0.2903,0.4703,0.8954,0.54,0.5739,0.8643,0.537,0.2869,0.8966,0.5414,0.6906,0.8619,0.5368
istockphoto-841873650-612x612.jpg,0.5054,0.2715,0.8795,0.5388,0.988,0.2903,0.4703,0.8954,0.54,0.5739,0.8643,0.537,0.2869,0.8966,0.5414,0.6906,0.8619,0.5368
istockphoto-875187092-612x612.jpg,0.3277,0.1471,0.938,0.6032,0.9946,0.3638,0.2495,0.9423,0.6039,0.4817,0.9313,0.6019,0.2371,0.9503,0.6053,0.3424,0.9282,0.6017
istockphoto-875187092-612x612.jpg,0.3277,0.1471,0.938,0.6032,0.9946,0.3638,0.2495,0.9423,0.6039,0.4817,0.9313,0.6019,0.2371,0.9503,0.6053,0.3424,0.9282,0.6017
