Nama_File,Contrast,Correlation,Energy,Homogeneity,Dissimilarity,Entropy,FFT_Mean,FFT_Std,Gabor_Mean
istockphoto-155273577-612x612.jpg,1068.8,0.1382609654667326,0.418651427484906,0.0,32.69,3.39,2937.92,126342.85,0.0
istockphoto-155273577-612x612.jpg,1068.8,0.1382609654667326,0.418651427484906,0.0,32.69,3.39,2937.92,126342.85,0.0
istockphoto-1675181598-612x612.jpg,3685.33,0.2819470770808462,0.380904095765887,0.01,60.71,3.7,3283.62,136869.74,0.0
istockphoto-1675181598-612x612.jpg,3685.33,0.2819470770808462,0.380904095765887,0.01,60.71,3.7,3283.62,136869.74,0.0
istockphoto-175545299-612x612.jpg,3038.93,0.2580619305665308,0.2924499774642792,0.01,55.13,4.25,3333.0,110190.33,0.0
istockphoto-175545299-612x612.jpg,3038.93,0.2580619305665308,0.2924499774642792,0.01,55.13,4.25,3333.0,110190.33,0.0
istockphoto-177284411-612x612.jpg,1326.83,0.152299385769348,0.5282814131061931,0.0,36.43,2.72,3651.25,120836.05,0.0
istockphoto-177284411-612x612.jpg,1326.83,0.152299385769348,0.5282814131061931,0.0,36.43,2.72,3651.25,120836.05,0.0
istockphoto-178501930-612x612.jpg,2050.45,0.1997427322409365,0.408161020520163,0.0,45.28,3.45,2788.77,115485.59,0.0
istockphoto-178501930-612x612.jpg,2050.45,0.1997427322409365,0.408161020520163,0.0,45.28,3.45,2788.77,115485.59,0.0
istockphoto-181877576-612x612.jpg,2402.85,0.2165347957804636,0.3990236246376358,0.0,49.02,3.61,3081.88,121243.93,-0.0
istockphoto-181877576-612x612.jpg,2402.85,0.2165347957804636,0.3990236246376358,0.0,49.02,3.61,3081.88,121243.93,-0.0
istockphoto-184977324-612x612.jpg,2779.88,0.2352147154861153,0.401049912887632,0.0,52.72,3.69,3154.23,134649.3,-0.01
istockphoto-184977324-612x612.jpg,2779.88,0.2352147154861153,0.401049912887632,0.0,52.72,3.69,3154.23,134649.3,-0.01
istockphoto-2220579022-612x612.jpg,2206.78,0.2112699017447782,0.366063701833947,0.0,46.98,3.74,2564.86,127063.67,0.0
istockphoto-2220579022-612x612.jpg,2206.78,0.2112699017447782,0.366063701833947,0.0,46.98,3.74,2564.86,127063.67,0.0
istockphoto-2242248675-612x612.jpg,3681.66,0.2835801594600272,0.3853906448758645,0.01,60.68,3.57,3552.8,123222.2,0.0
istockphoto-2242248675-612x612.jpg,3681.66,0.2835801594600272,0.3853906448758645,0.01,60.68,3.57,3552.8,123222.2,0.0
istockphoto-465341926-612x612.jpg,1896.39,0.1983398456089948,0.232531126985497,0.0,43.55,4.67,3093.3,122537.28,0.0
istockphoto-465341926-612x612.jpg,1896.39,0.1983398456089948,0.232531126985497,0.0,43.55,4.67,3093.3,122537.28,0.0
istockphoto-466531300-612x612.jpg,1639.28,0.1759381074060986,0.3807534255444758,0.0,40.49,3.67,3596.74,142955.2,0.0
istockphoto-466531300-612x612.jpg,1639.28,0.1759381074060986,0.3807534255444758,0.0,40.49,3.67,3596.74,142955.2,0.0
istockphoto-467486600-612x612.jpg,1721.72,0.1804348298157297,0.3839866908131666,0.0,41.49,3.67,3651.72,142964.13,0.0
istockphoto-467486600-612x612.jpg,1721.72,0.1804348298157297,0.3839866908131666,0.0,41.49,3.67,3651.72,142964.13,0.0
istockphoto-469077826-612x612.jpg,1560.58,0.1761281910324886,0.2502216802865382,0.0,39.5,4.44,2949.17,124681.11,0.0
istockphoto-469077826-612x612.jpg,1560.58,0.1761281910324886,0.2502216802865382,0.0,39.5,4.44,2949.17,124681.11,0.0
istockphoto-469257342-612x612.jpg,909.85,0.1287005759415378,0.3110446018699153,0.0,30.16,3.85,2523.71,129378.6,0.0
istockphoto-469257342-612x612.jpg,909.85,0.1287005759415378,0.3110446018699153,0.0,30.16,3.85,2523.71,129378.6,0.0
istockphoto-482155234-612x612.jpg,1604.29,0.1706685846125331,0.5391750247435689,0.0,40.05,2.68,3170.24,145670.44,0.0
istockphoto-482155234-612x612.jpg,1604.29,0.1706685846125331,0.5391750247435689,0.0,40.05,2.68,3170.24,145670.44,0.0
istockphoto-526075659-612x612.jpg,2096.38,0.2083915342787961,0.2564883331479328,0.0,45.79,4.55,4787.24,122683.38,0.0
istockphoto-526075659-612x612.jpg,2096.38,0.2083915342787961,0.2564883331479328,0.0,45.79,4.55,4787.24,122683.38,0.0
istockphoto-531932353-612x612.jpg,3925.87,0.302388994375774,0.250967121874358,0.01,62.66,4.74,3495.76,108113.69,0.0
istockphoto-531932353-612x612.jpg,3925.87,0.302388994375774,0.250967121874358,0.01,62.66,4.74,3495.76,108113.69,0.0
istockphoto-628329026-612x612.jpg,3373.13,0.257005040764945,0.4883413900620002,0.01,58.08,3.07,3631.23,116392.68,0.0
istockphoto-628329026-612x612.jpg,3373.13,0.257005040764945,0.4883413900620002,0.01,58.08,3.07,3631.23,116392.68,0.0
istockphoto-825296046-612x612.jpg,3148.64,0.2506255164856992,0.4738061612794163,0.0,56.11,3.18,2773.18,115162.76,0.0
istockphoto-825296046-612x612.jpg,3148.64,0.2506255164856992,0.4738061612794163,0.0,56.11,3.18,2773.18,115162.76,0.0
istockphoto-841873650-612x612.jpg,1458.21,0.1710303313224971,0.2586829154673716,0.0,38.19,4.31,2449.75,113162.34,0.0
istockphoto-841873650-612x612.jpg,1458.21,0.1710303313224971,0.2586829154673716,0.0,38.19,4.31,2449.75,113162.34,0.0
istockphoto-875187092-612x612.jpg,2076.83,0.2072837455718747,0.3441252423202958,0.0,45.57,3.73,2142.58,118982.19,0.0
istockphoto-875187092-612x612.jpg,2076.83,0.2072837455718747,0.3441252423202958,0.0,45.57,3.73,2142.58,118982.19,0.0
istockphoto-887973968-612x612.jpg,1897.08,0.1972298214171826,0.2480337605337366,0.0,43.56,4.51,3338.41,105894.05,0.0
istockphoto-887973968-612x612.jpg,1897.08,0.1972298214171826,0.2480337605337366,0.0,43.56,4.51,3338.41,105894.05,0.0
istockphoto-891632100-612x612.jpg,1337.52,0.1570523425182905,0.3919062550048854,0.0,36.57,3.57,2173.57,142226.35,0.0
istockphoto-891632100-612x612.jpg,1337.52,0.1570523425182905,0.3919062550048854,0.0,36.57,3.57,2173.57,142226.35,0.0
istockphoto-948034382-612x612.jpg,1884.1,0.1849667391889708,0.55963635973321,0.0,43.41,2.56,2462.22,119227.37,0.0
istockphoto-948034382-612x612.jpg,1884.1,0.1849667391889708,0.55963635973321,0.0,43.41,2.56,2462.22,119227.37,0.0
istockphoto-98261151-612x612.jpg,1384.09,0.1601952845568603,0.3181234728668303,0.0,37.2,3.82,2383.24,117503.61,-0.0
istockphoto-98261151-612x612.jpg,1384.09,0.1601952845568603,0.3181234728668303,0.0,37.2,3.82,2383.24,117503.61,-0.0
istockphoto-98430804-612x612.jpg,917.19,0.1263543675122407,0.5346114043895638,0.0,30.29,2.66,2233.86,120848.54,0.0
istockphoto-98430804-612x612.jpg,917.19,0.1263543675122407,0.5346114043895638,0.0,30.29,2.66,2233.86,120848.54,0.0
istockphoto-998836878-612x612.jpg,3352.23,0.2679289781805145,0.3506379726280052,0.01,57.9,4.06,3375.12,117746.5,0.0
istockphoto-998836878-612x612.jpg,3352.23,0.2679289781805145,0.3506379726280052,0.01,57.9,4.06,3375.12,117746.5,0.0
