Nama_File,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM,GLCM_Contrast_0deg,GLCM_Homogeneity_0deg,GLCM_Energy_0deg,GLCM_Contrast_45deg,GLCM_Homogeneity_45deg,GLCM_Energy_45deg,GLCM_Contrast_90deg,GLCM_Homogeneity_90deg,GLCM_Energy_90deg,GLCM_Contrast_135deg,GLCM_Homogeneity_135deg,GLCM_Energy_135deg
istockphoto-2215332555-612x612.jpg,0.7212,0.1637,0.9485,0.7673,0.9784,0.5888,0.7046,0.9523,0.7677,1.2231,0.9398,0.7659,0.3693,0.955,0.7688,0.5878,0.9469,0.767
istockphoto-2215332555-612x612.jpg,0.7212,0.1637,0.9485,0.7673,0.9784,0.5888,0.7046,0.9523,0.7677,1.2231,0.9398,0.7659,0.3693,0.955,0.7688,0.5878,0.9469,0.767
istockphoto-2218376023-612x612.jpg,0.6109,0.2303,0.9104,0.5714,0.9764,0.3265,0.3207,0.9308,0.5746,0.6539,0.9034,0.5702,0.6155,0.9102,0.5719,0.8536,0.8973,0.5688
istockphoto-2218376023-612x612.jpg,0.6109,0.2303,0.9104,0.5714,0.9764,0.3265,0.3207,0.9308,0.5746,0.6539,0.9034,0.5702,0.6155,0.9102,0.5719,0.8536,0.8973,0.5688
istockphoto-2227962460-612x612.jpg,0.9742,0.3213,0.8799,0.5207,0.9868,0.2711,0.9409,0.8896,0.5215,1.0908,0.8708,0.5198,0.5655,0.8931,0.5232,1.2996,0.8663,0.5184
istockphoto-2227962460-612x612.jpg,0.9742,0.3213,0.8799,0.5207,0.9868,0.2711,0.9409,0.8896,0.5215,1.0908,0.8708,0.5198,0.5655,0.8931,0.5232,1.2996,0.8663,0.5184
istockphoto-469591494-612x612.jpg,0.4654,0.0808,0.9774,0.8917,0.9798,0.795,0.3162,0.979,0.892,0.7009,0.9751,0.8912,0.3759,0.9799,0.8922,0.4686,0.9756,0.8912
istockphoto-469591494-612x612.jpg,0.4654,0.0808,0.9774,0.8917,0.9798,0.795,0.3162,0.979,0.892,0.7009,0.9751,0.8912,0.3759,0.9799,0.8922,0.4686,0.9756,0.8912
istockphoto-494835429-612x612.jpg,0.9535,0.234,0.9197,0.6683,0.9792,0.4467,0.7447,0.9289,0.6695,1.0604,0.9106,0.6672,0.6618,0.9277,0.6699,1.3471,0.9116,0.6668
istockphoto-494835429-612x612.jpg,0.9535,0.234,0.9197,0.6683,0.9792,0.4467,0.7447,0.9289,0.6695,1.0604,0.9106,0.6672,0.6618,0.9277,0.6699,1.3471,0.9116,0.6668
istockphoto-514853138-612x612.jpg,0.7103,0.2627,0.8964,0.5865,0.9825,0.344,0.4148,0.924,0.59,0.7625,0.8818,0.5847,0.6494,0.8949,0.5865,1.0146,0.8849,0.585
istockphoto-514853138-612x612.jpg,0.7103,0.2627,0.8964,0.5865,0.9825,0.344,0.4148,0.924,0.59,0.7625,0.8818,0.5847,0.6494,0.8949,0.5865,1.0146,0.8849,0.585
istockphoto-514853306-612x612.jpg,0.6536,0.2405,0.9073,0.6605,0.9785,0.4363,0.2478,0.9353,0.6643,0.8651,0.8939,0.6586,0.7313,0.903,0.6599,0.7702,0.8968,0.6592
istockphoto-514853306-612x612.jpg,0.6536,0.2405,0.9073,0.6605,0.9785,0.4363,0.2478,0.9353,0.6643,0.8651,0.8939,0.6586,0.7313,0.903,0.6599,0.7702,0.8968,0.6592
