Kategori,Nama_File,Hue_1,Warna_1,Area,Perimeter,Circularity,Aspect_Ratio,Solidity,Extent,Mean_R,Mean_G,Mean_B,Std_R,Std_G,Std_B,Mean_H,Mean_S,Mean_V,Std_H,Std_S,Std_V,Skew_R,Skew_G,Skew_B,Kurt_R,Kurt_G,Kurt_B,Contrast,Correlation,Energy,Homogeneity,Dissimilarity,Entropy,FFT_Mean,FFT_Std,Gabor_Mean,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM,GLCM_Contrast_0deg,GLCM_Homogeneity_0deg,GLCM_Energy_0deg,GLCM_Contrast_45deg,GLCM_Homogeneity_45deg,GLCM_Energy_45deg,GLCM_Contrast_90deg,GLCM_Homogeneity_90deg,GLCM_Energy_90deg,GLCM_Contrast_135deg,GLCM_Homogeneity_135deg,GLCM_Energy_135deg,Canny_Edge_Density_Low,Canny_Edge_Density_Medium,Canny_Edge_Density_High,Canny_Contour_Count_Low,Canny_Contour_Count_Medium,Canny_Contour_Count_High,Canny_Avg_Contour_Length_Low,Canny_Avg_Contour_Length_Medium,Canny_Avg_Contour_Length_High,Sobel_Mean,Sobel_Std,Hue_2,Warna_2,Hue_3,Warna_3
nanas,istockphoto-186807261-612x612.jpg,30.0,Kuning,218127.0,1936.0,0.7313219093103067,0.58,1.0,0.9955772811918063,224.58,214.22,192.85,50.78,67.4,92.5,14.65,53.02,225.44,30.03,85.33,49.86,-1.71,-1.64,-1.06,2.28,1.69,-0.55,4081.56,0.2973107130865159,0.3376198654821944,0.01,63.89,4.15,8759.78,104566.85,0.0,5.9412,0.9966,0.7686,0.629,0.9501,0.3957,4.3978,0.7755,0.63,7.0447,0.7573,0.6278,4.8298,0.7833,0.6313,7.4926,0.7581,0.6271,7.19,5.6952,4.1817,340,252,254,83.08,87.76,62.62,62.17,117.64,,,,
nanas,istockphoto-186928771-612x612.jpg,38.5,Hijau,246844.0,2030.0,0.7527319730958955,0.66,1.0,0.9959009118050512,230.19,225.74,210.34,49.43,53.67,78.83,12.1,32.19,232.16,23.67,63.39,45.98,-1.93,-1.62,-1.41,2.53,1.26,0.34,2922.51,0.2399275555743876,0.4245628747168964,0.0,54.06,3.4,6412.62,115181.46,-0.0,2.9872,0.5726,0.8483,0.7162,0.9652,0.513,2.0073,0.8566,0.718,4.0065,0.8376,0.714,2.5648,0.8578,0.7174,3.3703,0.841,0.7155,5.0266,3.6416,2.2626,183,156,114,120.29,99.87,83.27,37.16,88.79,17.0,Oranye,,
nanas,istockphoto-186928771-612x612.jpg,38.5,Hijau,246844.0,2030.0,0.7527319730958955,0.66,1.0,0.9959009118050512,230.19,225.74,210.34,49.43,53.67,78.83,12.1,32.19,232.16,23.67,63.39,45.98,-1.93,-1.62,-1.41,2.53,1.26,0.34,2922.51,0.2399275555743876,0.4245628747168964,0.0,54.06,3.4,6412.62,115181.46,-0.0,2.9872,0.5726,0.8483,0.7162,0.9652,0.513,2.0073,0.8566,0.718,4.0065,0.8376,0.714,2.5648,0.8578,0.7174,3.3703,0.841,0.7155,5.0266,3.6416,2.2626,183,156,114,120.29,99.87,83.27,37.16,88.79,17.0,Oranye,,
nanas,istockphoto-2096261549-612x612.jpg,17.0,Oranye,213850.0,1922.0,0.7274654165635402,0.57,1.0,0.9955216654563059,209.63,203.31,172.21,63.44,65.08,96.54,20.12,71.15,218.57,28.0,89.25,51.17,-1.22,-0.95,-0.59,0.31,-0.38,-1.3,4305.91,0.3253976848177748,0.2171514695033664,0.01,65.62,5.09,7299.47,98016.95,0.0,4.9773,1.0621,0.7107,0.5003,0.9608,0.2503,3.9811,0.7194,0.5012,6.2802,0.6941,0.4983,3.4631,0.7347,0.5033,6.1848,0.6946,0.4984,9.6973,6.9656,4.1185,434,331,256,85.23,78.97,58.6,68.98,105.73,,,,
nanas,istockphoto-2096261549-612x612.jpg,17.0,Oranye,213850.0,1922.0,0.7274654165635402,0.57,1.0,0.9955216654563059,209.63,203.31,172.21,63.44,65.08,96.54,20.12,71.15,218.57,28.0,89.25,51.17,-1.22,-0.95,-0.59,0.31,-0.38,-1.3,4305.91,0.3253976848177748,0.2171514695033664,0.01,65.62,5.09,7299.47,98016.95,0.0,4.9773,1.0621,0.7107,0.5003,0.9608,0.2503,3.9811,0.7194,0.5012,6.2802,0.6941,0.4983,3.4631,0.7347,0.5033,6.1848,0.6946,0.4984,9.6973,6.9656,4.1185,434,331,256,85.23,78.97,58.6,68.98,105.73,,,,
nanas,istockphoto-2181463479-612x612.jpg,16.0,Oranye,212628.0,1918.0,0.7263285451667377,0.57,1.0,0.9955053654699703,224.84,214.25,189.68,50.15,56.17,90.32,19.35,55.86,230.83,31.84,84.61,39.4,-1.82,-1.05,-0.98,2.67,-0.21,-0.61,3007.55,0.255532354683504,0.2864805559647372,0.01,54.84,4.4,5833.22,102206.44,0.0,3.2695,0.7738,0.7729,0.5763,0.9629,0.3321,2.6077,0.7816,0.5775,4.3457,0.7567,0.5745,2.1967,0.7964,0.579,3.9278,0.7566,0.5741,7.3721,4.6777,2.7221,227,186,143,124.51,94.77,70.18,50.96,89.75,,,,
nanas,istockphoto-2181463479-612x612.jpg,16.0,Oranye,212628.0,1918.0,0.7263285451667377,0.57,1.0,0.9955053654699703,224.84,214.25,189.68,50.15,56.17,90.32,19.35,55.86,230.83,31.84,84.61,39.4,-1.82,-1.05,-0.98,2.67,-0.21,-0.61,3007.55,0.255532354683504,0.2864805559647372,0.01,54.84,4.4,5833.22,102206.44,0.0,3.2695,0.7738,0.7729,0.5763,0.9629,0.3321,2.6077,0.7816,0.5775,4.3457,0.7567,0.5745,2.1967,0.7964,0.579,3.9278,0.7566,0.5741,7.3721,4.6777,2.7221,227,186,143,124.51,94.77,70.18,50.96,89.75,,,,
nanas,istockphoto-2188481129-612x612.jpg,15.0,Oranye,243178.0,2018.0,0.750398267244609,0.65,1.0,0.9958638426130686,231.02,224.62,213.38,47.09,55.48,75.12,9.21,27.38,231.3,20.47,59.78,46.6,-1.96,-1.61,-1.53,2.88,1.21,0.82,2957.39,0.2414186031070267,0.4799379722813648,0.0,54.38,3.18,5714.92,114368.16,0.0,2.7047,0.5862,0.8375,0.7182,0.969,0.5158,2.08,0.8423,0.7193,3.4301,0.8282,0.7173,1.9206,0.8529,0.7198,3.3881,0.8264,0.7164,5.6117,3.5653,2.127,213,146,107,114.09,103.35,81.92,38.71,85.96,,,,
nanas,istockphoto-2188481129-612x612.jpg,15.0,Oranye,243178.0,2018.0,0.750398267244609,0.65,1.0,0.9958638426130686,231.02,224.62,213.38,47.09,55.48,75.12,9.21,27.38,231.3,20.47,59.78,46.6,-1.96,-1.61,-1.53,2.88,1.21,0.82,2957.39,0.2414186031070267,0.4799379722813648,0.0,54.38,3.18,5714.92,114368.16,0.0,2.7047,0.5862,0.8375,0.7182,0.969,0.5158,2.08,0.8423,0.7193,3.4301,0.8282,0.7173,1.9206,0.8529,0.7198,3.3881,0.8264,0.7164,5.6117,3.5653,2.127,213,146,107,114.09,103.35,81.92,38.71,85.96,,,,
nanas,istockphoto-2230793089-612x612.jpg,41.5,Hijau,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,218.26,217.24,206.52,66.57,67.4,82.92,11.86,31.85,220.62,24.44,60.09,63.15,-1.6,-1.58,-1.35,1.14,1.09,0.15,4698.31,0.3168563416825253,0.4520650942765165,0.01,68.54,3.45,8583.07,113068.47,0.0,5.1535,0.8556,0.8044,0.6967,0.9628,0.4854,4.317,0.8073,0.6978,6.2361,0.797,0.6951,3.6875,0.8205,0.6981,6.3736,0.7926,0.6956,6.4775,5.1871,3.4254,349,288,268,83.22,79.52,54.75,53.45,111.49,15.0,Oranye,,
nanas,istockphoto-2230793089-612x612.jpg,41.5,Hijau,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,218.26,217.24,206.52,66.57,67.4,82.92,11.86,31.85,220.62,24.44,60.09,63.15,-1.6,-1.58,-1.35,1.14,1.09,0.15,4698.31,0.3168563416825253,0.4520650942765165,0.01,68.54,3.45,8583.07,113068.47,0.0,5.1535,0.8556,0.8044,0.6967,0.9628,0.4854,4.317,0.8073,0.6978,6.2361,0.797,0.6951,3.6875,0.8205,0.6981,6.3736,0.7926,0.6956,6.4775,5.1871,3.4254,349,288,268,83.22,79.52,54.75,53.45,111.49,15.0,Oranye,,
nanas,istockphoto-453794089-612x612.jpg,17.0,Oranye,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,217.45,212.58,193.45,63.36,66.98,92.2,11.95,47.74,219.32,21.98,75.29,60.35,-1.46,-1.24,-0.97,0.75,0.07,-0.86,4618.61,0.3207782900581812,0.395423482205419,0.01,67.96,3.77,8555.11,110849.72,-0.0,5.0571,0.905,0.7812,0.6571,0.9628,0.4317,4.0242,0.7927,0.6575,6.3223,0.7681,0.6555,3.7419,0.7939,0.6593,6.1399,0.7701,0.656,7.0502,5.266,3.2848,371,293,265,86.36,80.3,53.76,56.74,108.85,,,,
nanas,istockphoto-453794089-612x612.jpg,17.0,Oranye,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,217.45,212.58,193.45,63.36,66.98,92.2,11.95,47.74,219.32,21.98,75.29,60.35,-1.46,-1.24,-0.97,0.75,0.07,-0.86,4618.61,0.3207782900581812,0.395423482205419,0.01,67.96,3.77,8555.11,110849.72,-0.0,5.0571,0.905,0.7812,0.6571,0.9628,0.4317,4.0242,0.7927,0.6575,6.3223,0.7681,0.6555,3.7419,0.7939,0.6593,6.1399,0.7701,0.656,7.0502,5.266,3.2848,371,293,265,86.36,80.3,53.76,56.74,108.85,,,,
nanas,istockphoto-464711675-612x612.jpg,15.0,Oranye,195520.0,1862.0,0.7086661670632116,0.52,1.0,0.9952558385763444,205.8,202.32,181.35,67.94,69.22,90.34,26.74,56.38,212.74,37.89,76.74,59.76,-1.21,-1.12,-0.73,0.25,0.01,-1.08,4857.36,0.3468170908209686,0.1120796348309143,0.01,69.69,5.51,9872.64,93755.59,0.01,8.8428,1.3869,0.6908,0.5286,0.9384,0.2794,7.1704,0.6993,0.5291,11.0225,0.6754,0.5268,6.603,0.7099,0.5315,10.5751,0.6787,0.5268,9.975,7.9724,5.7551,439,357,349,80.75,78.11,56.47,85.75,136.81,,,,
nanas,istockphoto-464711675-612x612.jpg,15.0,Oranye,195520.0,1862.0,0.7086661670632116,0.52,1.0,0.9952558385763444,205.8,202.32,181.35,67.94,69.22,90.34,26.74,56.38,212.74,37.89,76.74,59.76,-1.21,-1.12,-0.73,0.25,0.01,-1.08,4857.36,0.3468170908209686,0.1120796348309143,0.01,69.69,5.51,9872.64,93755.59,0.01,8.8428,1.3869,0.6908,0.5286,0.9384,0.2794,7.1704,0.6993,0.5291,11.0225,0.6754,0.5268,6.603,0.7099,0.5315,10.5751,0.6787,0.5268,9.975,7.9724,5.7551,439,357,349,80.75,78.11,56.47,85.75,136.81,,,,
nanas,istockphoto-465732960-612x612.jpg,41.0,Hijau,248066.0,2034.0,0.7534860403672529,0.67,1.0,0.99591302532479,216.06,215.68,202.61,68.3,67.39,85.8,12.97,34.71,218.5,23.66,62.97,64.69,-1.51,-1.44,-1.2,0.83,0.66,-0.27,4806.29,0.3234967315796586,0.4405572131753803,0.01,69.33,3.5,9029.52,112050.82,0.0,5.4649,0.8871,0.7981,0.6889,0.9614,0.4746,4.3773,0.8052,0.6901,6.7783,0.7878,0.6879,4.1573,0.8102,0.6903,6.5466,0.789,0.6872,6.4055,4.9357,3.2728,322,251,232,89.45,87.18,61.09,54.72,113.63,,,,
nanas,istockphoto-465732960-612x612.jpg,41.0,Hijau,248066.0,2034.0,0.7534860403672529,0.67,1.0,0.99591302532479,216.06,215.68,202.61,68.3,67.39,85.8,12.97,34.71,218.5,23.66,62.97,64.69,-1.51,-1.44,-1.2,0.83,0.66,-0.27,4806.29,0.3234967315796586,0.4405572131753803,0.01,69.33,3.5,9029.52,112050.82,0.0,5.4649,0.8871,0.7981,0.6889,0.9614,0.4746,4.3773,0.8052,0.6901,6.7783,0.7878,0.6879,4.1573,0.8102,0.6903,6.5466,0.789,0.6872,6.4055,4.9357,3.2728,322,251,232,89.45,87.18,61.09,54.72,113.63,,,,
nanas,istockphoto-467176151-612x612.jpg,20.0,Oranye,254176.0,2054.0,0.7570830557601425,0.68,1.0,0.9959718499710036,235.07,230.95,218.51,48.98,54.75,77.91,7.89,29.45,236.08,19.66,68.2,46.49,-2.61,-2.27,-1.88,6.0,4.04,1.89,2992.37,0.2370485786323281,0.5876203283142576,0.01,54.7,2.58,7932.67,119544.99,0.0,4.2798,0.6487,0.8608,0.788,0.9509,0.6209,3.5813,0.8638,0.7885,5.4082,0.8543,0.7871,3.1104,0.8708,0.7894,5.0195,0.8543,0.787,4.7625,3.9952,2.7323,244,207,213,89.95,87.49,56.16,40.22,104.67,,,,
nanas,istockphoto-467176151-612x612.jpg,20.0,Oranye,254176.0,2054.0,0.7570830557601425,0.68,1.0,0.9959718499710036,235.07,230.95,218.51,48.98,54.75,77.91,7.89,29.45,236.08,19.66,68.2,46.49,-2.61,-2.27,-1.88,6.0,4.04,1.89,2992.37,0.2370485786323281,0.5876203283142576,0.01,54.7,2.58,7932.67,119544.99,0.0,4.2798,0.6487,0.8608,0.788,0.9509,0.6209,3.5813,0.8638,0.7885,5.4082,0.8543,0.7871,3.1104,0.8708,0.7894,5.0195,0.8543,0.787,4.7625,3.9952,2.7323,244,207,213,89.95,87.49,56.16,40.22,104.67,,,,
nanas,istockphoto-469985451-612x612.jpg,17.6,Oranye,251121.0,2044.0,0.7553202239212113,0.67,1.0,0.9959427945935656,233.74,231.74,221.63,48.69,49.27,68.45,13.91,23.37,235.82,30.59,55.25,44.64,-2.52,-2.25,-1.93,5.72,4.31,2.38,2541.56,0.2180627360451473,0.511327590732648,0.0,50.41,3.0,7629.0,118572.38,0.0,3.9659,0.662,0.8459,0.7506,0.9461,0.5634,3.0482,0.8529,0.7514,4.8182,0.8388,0.7498,3.082,0.8557,0.752,4.9152,0.8364,0.7493,5.1943,3.9795,2.5819,253,207,193,94.89,87.09,59.01,41.39,99.89,,,,
nanas,istockphoto-469985451-612x612.jpg,17.6,Oranye,251121.0,2044.0,0.7553202239212113,0.67,1.0,0.9959427945935656,233.74,231.74,221.63,48.69,49.27,68.45,13.91,23.37,235.82,30.59,55.25,44.64,-2.52,-2.25,-1.93,5.72,4.31,2.38,2541.56,0.2180627360451473,0.511327590732648,0.0,50.41,3.0,7629.0,118572.38,0.0,3.9659,0.662,0.8459,0.7506,0.9461,0.5634,3.0482,0.8529,0.7514,4.8182,0.8388,0.7498,3.082,0.8557,0.752,4.9152,0.8364,0.7493,5.1943,3.9795,2.5819,253,207,193,94.89,87.09,59.01,41.39,99.89,,,,
nanas,istockphoto-470221128-612x612.jpg,11.5,Oranye,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,235.01,229.62,223.78,45.27,54.85,66.35,7.83,19.86,235.23,23.13,50.41,44.94,-2.42,-2.13,-2.0,5.21,3.43,2.61,2787.65,0.2289907678398802,0.5401722775620518,0.01,52.8,2.78,7940.21,117929.53,0.0,4.2255,0.6739,0.8497,0.774,0.9477,0.5991,3.4367,0.8527,0.775,5.1444,0.8436,0.7727,3.1862,0.8601,0.7751,5.1345,0.8423,0.7732,5.2552,3.9352,2.4746,255,224,183,93.71,78.26,58.63,41.8,102.96,9.0,Merah,,
nanas,istockphoto-470221128-612x612.jpg,11.5,Oranye,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,235.01,229.62,223.78,45.27,54.85,66.35,7.83,19.86,235.23,23.13,50.41,44.94,-2.42,-2.13,-2.0,5.21,3.43,2.61,2787.65,0.2289907678398802,0.5401722775620518,0.01,52.8,2.78,7940.21,117929.53,0.0,4.2255,0.6739,0.8497,0.774,0.9477,0.5991,3.4367,0.8527,0.775,5.1444,0.8436,0.7727,3.1862,0.8601,0.7751,5.1345,0.8423,0.7732,5.2552,3.9352,2.4746,255,224,183,93.71,78.26,58.63,41.8,102.96,9.0,Merah,,
nanas,istockphoto-478386400-612x612.jpg,15.75,Oranye,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,225.02,217.15,198.91,54.82,61.52,87.77,11.46,43.56,226.18,23.34,74.6,52.74,-1.74,-1.35,-1.14,1.86,0.44,-0.36,3745.77,0.2814898667027071,0.4069700624792248,0.01,61.2,3.69,7845.99,112595.28,0.0,4.3049,0.8097,0.7948,0.6643,0.9608,0.4413,2.9128,0.8069,0.6665,5.3043,0.7854,0.6631,3.6675,0.8029,0.665,5.3349,0.784,0.6627,6.6913,4.4963,2.9892,312,237,180,96.3,83.83,71.99,51.13,102.23,35.0,Hijau,,
nanas,istockphoto-478386400-612x612.jpg,15.75,Oranye,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,225.02,217.15,198.91,54.82,61.52,87.77,11.46,43.56,226.18,23.34,74.6,52.74,-1.74,-1.35,-1.14,1.86,0.44,-0.36,3745.77,0.2814898667027071,0.4069700624792248,0.01,61.2,3.69,7845.99,112595.28,0.0,4.3049,0.8097,0.7948,0.6643,0.9608,0.4413,2.9128,0.8069,0.6665,5.3043,0.7854,0.6631,3.6675,0.8029,0.665,5.3349,0.784,0.6627,6.6913,4.4963,2.9892,312,237,180,96.3,83.83,71.99,51.13,102.23,35.0,Hijau,,
nanas,istockphoto-480636761-612x612.jpg,12.0,Oranye,230347.0,1976.0,0.7413418952290319,0.62,1.0,0.9957248331431338,224.64,215.2,198.51,57.51,65.75,87.75,13.39,45.7,228.22,26.84,76.35,50.67,-1.94,-1.45,-1.13,2.88,0.84,-0.39,4034.58,0.2939022711101522,0.3970843386127504,0.01,63.52,3.78,8929.77,107976.27,0.0,5.8784,0.9597,0.7785,0.6593,0.95,0.4347,4.8369,0.7827,0.66,7.1321,0.7673,0.6581,4.2712,0.7972,0.6616,7.2733,0.7668,0.6575,7.1174,5.623,3.8671,314,261,238,95.58,89.33,65.92,59.81,118.1,,,,
nanas,istockphoto-480636761-612x612.jpg,12.0,Oranye,230347.0,1976.0,0.7413418952290319,0.62,1.0,0.9957248331431338,224.64,215.2,198.51,57.51,65.75,87.75,13.39,45.7,228.22,26.84,76.35,50.67,-1.94,-1.45,-1.13,2.88,0.84,-0.39,4034.58,0.2939022711101522,0.3970843386127504,0.01,63.52,3.78,8929.77,107976.27,0.0,5.8784,0.9597,0.7785,0.6593,0.95,0.4347,4.8369,0.7827,0.66,7.1321,0.7673,0.6581,4.2712,0.7972,0.6616,7.2733,0.7668,0.6575,7.1174,5.623,3.8671,314,261,238,95.58,89.33,65.92,59.81,118.1,,,,
nanas,istockphoto-495507915-612x612.jpg,36.0,Hijau,248066.0,2034.0,0.7534860403672529,0.67,1.0,0.99591302532479,209.11,208.85,198.03,74.0,72.77,87.61,17.14,34.22,212.05,30.06,62.1,70.15,-1.28,-1.23,-1.09,0.09,-0.03,-0.51,5527.23,0.3579565417985219,0.395709618765838,0.01,74.35,3.83,8840.65,109741.74,0.0,5.4417,0.9258,0.7814,0.6515,0.9667,0.4245,4.5942,0.7889,0.6523,6.7433,0.7687,0.6502,3.785,0.7973,0.6535,6.6443,0.7707,0.6501,7.2397,5.5134,3.6273,373,294,246,87.43,83.12,63.81,58.27,114.01,31.0,Kuning,,
nanas,istockphoto-495507915-612x612.jpg,36.0,Hijau,248066.0,2034.0,0.7534860403672529,0.67,1.0,0.99591302532479,209.11,208.85,198.03,74.0,72.77,87.61,17.14,34.22,212.05,30.06,62.1,70.15,-1.28,-1.23,-1.09,0.09,-0.03,-0.51,5527.23,0.3579565417985219,0.395709618765838,0.01,74.35,3.83,8840.65,109741.74,0.0,5.4417,0.9258,0.7814,0.6515,0.9667,0.4245,4.5942,0.7889,0.6523,6.7433,0.7687,0.6502,3.785,0.7973,0.6535,6.6443,0.7707,0.6501,7.2397,5.5134,3.6273,373,294,246,87.43,83.12,63.81,58.27,114.01,31.0,Kuning,,
nanas,istockphoto-510798092-612x612.jpg,39.0,Hijau,191243.0,1848.0,0.7037063630864218,0.51,1.0,0.995186503476125,218.57,218.07,190.73,55.02,55.14,87.2,16.81,50.86,221.57,25.1,74.19,51.41,-1.39,-1.41,-0.9,0.85,1.03,-0.78,3368.65,0.2698221934398499,0.295355114007769,0.01,58.04,4.43,8442.43,97302.21,0.0,6.833,1.1611,0.7287,0.5805,0.9295,0.337,5.7016,0.7344,0.5817,8.3276,0.7172,0.579,4.7969,0.7486,0.583,8.506,0.7146,0.5784,8.9968,7.1786,4.9894,317,277,258,97.65,87.89,64.22,73.1,124.21,27.5,Kuning,,
nanas,istockphoto-510798092-612x612.jpg,39.0,Hijau,191243.0,1848.0,0.7037063630864218,0.51,1.0,0.995186503476125,218.57,218.07,190.73,55.02,55.14,87.2,16.81,50.86,221.57,25.1,74.19,51.41,-1.39,-1.41,-0.9,0.85,1.03,-0.78,3368.65,0.2698221934398499,0.295355114007769,0.01,58.04,4.43,8442.43,97302.21,0.0,6.833,1.1611,0.7287,0.5805,0.9295,0.337,5.7016,0.7344,0.5817,8.3276,0.7172,0.579,4.7969,0.7486,0.583,8.506,0.7146,0.5784,8.9968,7.1786,4.9894,317,277,258,97.65,87.89,64.22,73.1,124.21,27.5,Kuning,,
nanas,istockphoto-534502336-612x612.jpg,31.2,Kuning,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,209.32,205.99,189.91,73.27,77.16,98.93,13.28,50.86,210.54,23.71,83.81,71.83,-1.24,-1.17,-1.0,-0.06,-0.29,-0.84,6083.02,0.3801566460753422,0.383346416479399,0.01,77.99,3.83,8599.16,109339.1,0.0,4.9895,0.8844,0.7875,0.6618,0.9724,0.438,4.0426,0.7948,0.6625,6.365,0.7745,0.6602,3.6858,0.8028,0.6636,5.8645,0.7779,0.6609,6.9032,4.6152,2.9023,349,278,214,90.07,73.91,59.05,54.93,108.45,,,,
nanas,istockphoto-534502336-612x612.jpg,31.2,Kuning,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,209.32,205.99,189.91,73.27,77.16,98.93,13.28,50.86,210.54,23.71,83.81,71.83,-1.24,-1.17,-1.0,-0.06,-0.29,-0.84,6083.02,0.3801566460753422,0.383346416479399,0.01,77.99,3.83,8599.16,109339.1,0.0,4.9895,0.8844,0.7875,0.6618,0.9724,0.438,4.0426,0.7948,0.6625,6.365,0.7745,0.6602,3.6858,0.8028,0.6636,5.8645,0.7779,0.6609,6.9032,4.6152,2.9023,349,278,214,90.07,73.91,59.05,54.93,108.45,,,,
nanas,istockphoto-541148662-612x612.jpg,47.6,Hijau,228514.0,1970.0,0.7399292985054168,0.61,1.0,0.9957037037037038,201.42,208.11,186.09,83.21,71.26,98.62,19.17,54.47,210.04,28.35,84.06,70.33,-1.19,-1.17,-0.88,-0.19,-0.14,-1.02,5972.51,0.379577269443558,0.3558539037122474,0.01,77.28,4.1,9374.74,103905.17,0.0,6.7002,1.025,0.7671,0.6267,0.9621,0.3927,5.8247,0.7733,0.6275,8.4871,0.7524,0.6252,4.4779,0.7845,0.6288,8.0113,0.758,0.6252,7.3935,5.8636,4.2017,332,259,209,91.6,91.79,79.98,64.89,127.54,,,,
nanas,istockphoto-541148662-612x612.jpg,47.6,Hijau,228514.0,1970.0,0.7399292985054168,0.61,1.0,0.9957037037037038,201.42,208.11,186.09,83.21,71.26,98.62,19.17,54.47,210.04,28.35,84.06,70.33,-1.19,-1.17,-0.88,-0.19,-0.14,-1.02,5972.51,0.379577269443558,0.3558539037122474,0.01,77.28,4.1,9374.74,103905.17,0.0,6.7002,1.025,0.7671,0.6267,0.9621,0.3927,5.8247,0.7733,0.6275,8.4871,0.7524,0.6252,4.4779,0.7845,0.6288,8.0113,0.758,0.6252,7.3935,5.8636,4.2017,332,259,209,91.6,91.79,79.98,64.89,127.54,,,,
nanas,istockphoto-578576926-612x612.jpg,25.5,Kuning,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,205.75,206.0,190.74,76.74,75.58,93.73,17.66,42.44,208.85,27.38,73.01,73.05,-1.24,-1.21,-0.99,-0.01,-0.1,-0.76,5996.3,0.379234249303956,0.3434977537581252,0.01,77.44,4.21,9838.67,108679.09,0.0,6.756,1.0556,0.7608,0.6151,0.9619,0.3783,5.2613,0.7753,0.6163,8.3456,0.7505,0.6131,5.2035,0.772,0.6169,8.2135,0.7453,0.614,7.6685,6.0682,4.1731,401,331,255,86.32,82.03,72.13,65.96,126.03,45.5,Hijau,24.0,Oranye
nanas,istockphoto-578576926-612x612.jpg,25.5,Kuning,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,205.75,206.0,190.74,76.74,75.58,93.73,17.66,42.44,208.85,27.38,73.01,73.05,-1.24,-1.21,-0.99,-0.01,-0.1,-0.76,5996.3,0.379234249303956,0.3434977537581252,0.01,77.44,4.21,9838.67,108679.09,0.0,6.756,1.0556,0.7608,0.6151,0.9619,0.3783,5.2613,0.7753,0.6163,8.3456,0.7505,0.6131,5.2035,0.772,0.6169,8.2135,0.7453,0.614,7.6685,6.0682,4.1731,401,331,255,86.32,82.03,72.13,65.96,126.03,45.5,Hijau,24.0,Oranye
nanas,istockphoto-586703630-612x612.jpg,22.0,Oranye,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,236.25,234.5,215.7,41.13,41.38,75.31,11.04,32.71,238.75,22.18,67.49,36.05,-2.66,-2.23,-1.73,7.14,4.74,1.49,1939.71,0.1891188994013054,0.4660728552866332,0.0,44.04,3.21,6689.24,118243.27,0.0,3.3007,0.608,0.8452,0.7303,0.9409,0.5334,2.7684,0.8512,0.7312,4.2591,0.8364,0.7292,2.2733,0.8556,0.7317,3.9019,0.8378,0.7292,5.0381,3.4674,2.1875,212,171,141,106.2,89.28,66.28,38.76,92.97,,,,
nanas,istockphoto-586703630-612x612.jpg,22.0,Oranye,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,236.25,234.5,215.7,41.13,41.38,75.31,11.04,32.71,238.75,22.18,67.49,36.05,-2.66,-2.23,-1.73,7.14,4.74,1.49,1939.71,0.1891188994013054,0.4660728552866332,0.0,44.04,3.21,6689.24,118243.27,0.0,3.3007,0.608,0.8452,0.7303,0.9409,0.5334,2.7684,0.8512,0.7312,4.2591,0.8364,0.7292,2.2733,0.8556,0.7317,3.9019,0.8378,0.7292,5.0381,3.4674,2.1875,212,171,141,106.2,89.28,66.28,38.76,92.97,,,,
nanas,istockphoto-89897437-612x612.jpg,12.0,Oranye,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604,233.64,222.26,212.79,43.89,58.86,75.0,13.71,28.94,234.07,33.37,65.83,43.27,-2.33,-1.77,-1.63,5.09,2.09,1.29,2954.61,0.2420248780043354,0.3393501303749655,0.01,54.36,3.81,9313.84,115090.49,0.0,6.0131,0.933,0.7937,0.683,0.929,0.4665,4.9496,0.7988,0.684,7.3793,0.7838,0.6814,4.5024,0.8054,0.6848,7.2212,0.787,0.6818,7.0125,5.8483,4.0085,301,260,254,104.35,99.24,67.82,57.69,119.22,,,,
